12398,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1235,You and Universe,Indie-Rock,5/07/2009 10:18:41 AM
12399,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1296,Everybody Say,Indie-Rock,5/07/2009 10:18:42 AM
12400,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1244,Fall Down Where You Stand,Indie-Rock,5/07/2009 10:18:44 AM
12401,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,964,Homebreaker,Indie-Rock,5/07/2009 10:18:44 AM
12402,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1807,Monkey Forest Road,Indie-Rock,5/07/2009 10:18:44 AM
12403,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1021,Silence,Indie-Rock,5/07/2009 10:18:45 AM
12404,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1190,The Takers,Indie-Rock,5/07/2009 10:18:45 AM
12405,980.0,Live at WFMU on Scott McDowell's Show on 10/8/2008,1303,Takka Takka,1592,Fever Change/No Change,Indie-Rock,5/07/2009 10:18:46 AM
12406,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1389,Love Song,Punk,5/07/2009 10:50:00 AM
12407,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1108,Dogs Eye View,Punk,5/07/2009 10:50:00 AM
12408,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1262,Dark Ages,Punk,5/07/2009 10:50:01 AM
12409,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,2247,Rhetoric,Punk,5/07/2009 10:50:02 AM
12410,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1019,Societys Orphan,Punk,5/07/2009 10:50:02 AM
12411,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,764,Name and Number,Punk,5/07/2009 10:50:03 AM
12412,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1069,Opium of the People,Punk,5/07/2009 10:50:04 AM
12413,2993.0,Live at WFMU on Pat Duncan's Show 1/29/09,3352,Virus,1093,Peace of Mind,Punk,5/07/2009 10:50:04 AM
12481,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,2748,Haystack (A.P.),Folk,5/09/2009 07:07:06 AM
12482,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,2129,She Said Nothing II,Folk,5/09/2009 07:07:07 AM
12483,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1175,Rodin Deadpan,Folk,5/09/2009 07:07:07 AM
12484,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,2165,Frost Farm,Folk,5/09/2009 07:07:08 AM
12485,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1796,Got Wings?,Folk,5/09/2009 07:07:09 AM
12486,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1363,I'm So Glad,Folk,5/09/2009 07:07:09 AM
12487,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1607,So Po Swing,Folk,5/09/2009 07:07:09 AM
12488,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1577,Moon Perfume,Folk,5/09/2009 07:07:10 AM
12489,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1488,'Preese 'Preese,Folk,5/09/2009 07:07:10 AM
12490,3007.0,Sew Your Wild Days Tour Vol. II,77,Big Blood,1553,I've Been A Baby All My Life (I Hope You Don't Expect A Man),Folk,5/09/2009 07:07:11 AM
12491,3008.0,Lizard's Tale,3368,Sminky,3975,Intro,Pop,5/09/2009 07:18:01 AM
12492,3008.0,Lizard's Tale,3368,Sminky,2781,Sminky's Day,Pop,5/09/2009 07:18:01 AM
12494,3008.0,Lizard's Tale,3368,Sminky,2716,All The Same,Pop,5/09/2009 07:18:03 AM
12495,3008.0,Lizard's Tale,3368,Sminky,2546,Lorn Me,Pop,5/09/2009 07:18:03 AM
12496,3008.0,Lizard's Tale,3368,Sminky,2246,Clear,Pop,5/09/2009 07:18:04 AM
12497,3008.0,Lizard's Tale,3368,Sminky,2777,Chocolate Way,Pop,5/09/2009 07:18:04 AM
12498,3008.0,Lizard's Tale,3368,Sminky,2300,Envy,Pop,5/09/2009 07:18:04 AM
12499,3008.0,Lizard's Tale,3368,Sminky,1873,Театр,Pop,5/09/2009 07:18:06 AM
12500,3008.0,Lizard's Tale,3368,Sminky,2285,Instinctive Thrill,Pop,5/09/2009 07:18:06 AM
12501,3008.0,Lizard's Tale,3368,Sminky,2274,The World I Know,Pop,5/09/2009 07:18:06 AM
12502,3008.0,Lizard's Tale,3368,Sminky,2702,Gloomy Sun,Pop,5/09/2009 07:18:07 AM
12503,3008.0,Lizard's Tale,3368,Sminky,1827,Bliss Of Weakness,Pop,5/09/2009 07:18:07 AM
12504,3008.0,Lizard's Tale,3368,Sminky,3101,Nail Polish Dance,Pop,5/09/2009 07:18:07 AM
12505,3008.0,Lizard's Tale,3368,Sminky,2617,No-one Remembers My Name,Pop,5/09/2009 07:18:09 AM
12506,3008.0,Lizard's Tale,3368,Sminky,2582,Патология,Pop,5/09/2009 07:18:09 AM
12507,3008.0,Lizard's Tale,3368,Sminky,2613,The End,Pop,5/09/2009 07:18:09 AM
12508,3009.0,Strange Maine 1.20.07,77,Big Blood,3372,Satie (First Gnossienne),Folk,5/09/2009 08:59:48 AM
12509,3009.0,Strange Maine 1.20.07,77,Big Blood,732,Suffer Creation,Folk,5/09/2009 08:59:48 AM
12510,3009.0,Strange Maine 1.20.07,77,Big Blood,803,Sovereignty You Bitch,Folk,5/09/2009 08:59:48 AM
12511,3009.0,Strange Maine 1.20.07,77,Big Blood,747,Handsome Son Of No One,Folk,5/09/2009 08:59:49 AM
12513,3009.0,Strange Maine 1.20.07,77,Big Blood,928,My Last Days As A Fish,Folk,5/09/2009 08:59:50 AM
12514,3009.0,Strange Maine 1.20.07,77,Big Blood,1237,Indang Pariman,Folk,5/09/2009 08:59:51 AM
12515,3009.0,Strange Maine 1.20.07,77,Big Blood,712,The Fall Of Quinnisa Rose,Folk,5/09/2009 08:59:51 AM
12516,3009.0,Strange Maine 1.20.07,77,Big Blood,749,A Goddamn Spell,Folk,5/09/2009 08:59:51 AM
12519,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3369,Revolution Void,4789,City Lights at Night,Jazz,5/09/2009 09:36:51 AM
12520,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3370,Normaa,2164,The Void Triumph,Electronic,5/09/2009 09:36:52 AM
12521,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3227,Brad Sucks,10688,Never Get Out,Rock,5/09/2009 09:36:52 AM
12522,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3371,Nuonu,2057,Radio,Pop,5/09/2009 09:52:05 AM
12524,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3372,The Kazoo Funk Orchestra,2648,The Second Slice,Pop,5/09/2009 09:52:07 AM
12525,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3373,Mendez &amp; Muna,3174,"Do It (Back to 80's Remix) (Featuring Golden, Nic Nac &amp; 77)",Electronic,5/09/2009 09:52:07 AM
12526,3010.0,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,3374,Virtu-oso,5248,Time (Reprise) (Closing Credits),Hip-Hop,5/09/2009 09:52:08 AM
12528,3011.0,netBloc Vol. 13: Color in a world of monochrome,3376,Fresh Body Shop,1328,All you've never felt,Pop,5/09/2009 10:24:39 AM
12530,3011.0,netBloc Vol. 13: Color in a world of monochrome,3377,You Are My Everything,2772,Stalker,Pop,5/09/2009 10:24:41 AM
12532,3011.0,netBloc Vol. 13: Color in a world of monochrome,3379,Nils Hoffmann,2454,Sweet Man Like Me,Pop,5/09/2009 10:39:33 AM
12533,3011.0,netBloc Vol. 13: Color in a world of monochrome,3380,Jamie Dull,626,H.E.C.T.O.R.,Rock,5/09/2009 10:39:34 AM
12534,3011.0,netBloc Vol. 13: Color in a world of monochrome,3381,April,1167,Papayobahay,Electronic,5/09/2009 10:39:34 AM
12535,3011.0,netBloc Vol. 13: Color in a world of monochrome,3382,William  Fields,760,Cairn,Electronic,5/09/2009 10:39:35 AM
12537,3012.0,netBloc Vol. 12: Anaxagoras,3384,Smoking After,1694,Maree Lunaire,Pop,5/09/2009 11:16:48 AM
12539,3012.0,netBloc Vol. 12: Anaxagoras,3386,PeerGynt Lobogris,2000,Luna de Invierno,Rock,5/09/2009 11:16:50 AM
12540,3012.0,netBloc Vol. 12: Anaxagoras,3387,Haine Brigade,790,Pleine Lune,Rock,5/09/2009 11:16:50 AM
12551,3012.0,netBloc Vol. 12: Anaxagoras,3388,Georgia,2173,I Don't Want To Live On The Moon,Pop,5/09/2009 11:32:10 AM
12554,3012.0,netBloc Vol. 12: Anaxagoras,3391,MC Jack in the Box,976,Caught by the Hard Moonlight,Rock,5/09/2009 11:32:13 AM
12556,3012.0,netBloc Vol. 12: Anaxagoras,3228,Josh Woodward,3199,Shadows In The Moonlight,Rock,5/09/2009 11:32:15 AM
12581,2954.0,"""Killer Workout Mix"" compilation",3397,Amoeba Men,2723,"Hey, Head!",Post-Punk,5/10/2009 12:30:33 PM
12607,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,314,(part 8),Metal,5/11/2009 01:12:34 PM
12608,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,717,(part 1),Metal,5/11/2009 01:12:34 PM
12609,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,441,(part 2),Metal,5/11/2009 01:12:35 PM
12610,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,455,(part 3),Metal,5/11/2009 01:12:35 PM
12611,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,1734,Hiberno Latin Invasion,Metal,5/11/2009 01:12:36 PM
12612,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,445,(part 5),Metal,5/11/2009 01:12:37 PM
12613,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,912,Ape Uprising,Metal,5/11/2009 01:12:37 PM
12614,3036.0,Live at WFMU/aQ SXSW 2009,3412,Slough Feg,831,Shakedown At The Six,Metal,5/11/2009 01:12:37 PM
12630,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,266,All For One - Produced by Elaquent,Hip-Hop,5/12/2009 07:24:58 AM
12631,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,307,Hope feat. Mr. Nnaji - Produced by Portformat,Hip-Hop,5/12/2009 07:24:58 AM
12632,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,199,Rendezvouz feat. Mr. Nnaji - Produced by Comfort Fit,Hip-Hop,5/12/2009 07:24:59 AM
12633,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,205,The Call feat. Shuanise - Produced by Hubert Daviz,Hip-Hop,5/12/2009 07:25:01 AM
12634,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,189,The Letter feat. Mr. Nnaji - Produced by Drumatic,Hip-Hop,5/12/2009 07:25:01 AM
12635,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,523,Shine feat. Shuanise - Produced by Duktus & Swede_art.mp3,Hip-Hop,5/12/2009 07:25:01 AM
12636,3046.0,Born in the Land of a Thousand Hills,3400,Mishoo the Drumkit,354,I Won't Stop feat. Dutchmassive - Produced by Comfort Fit,Hip-Hop,5/12/2009 07:25:02 AM
12637,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,289,Casablanca,Pop,5/12/2009 09:01:41 AM
12638,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,212,Cho Ah!,Pop,5/12/2009 09:01:42 AM
12639,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,180,One Hundred Helens,Pop,5/12/2009 09:01:43 AM
12640,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,195,Bat Toes,Pop,5/12/2009 09:01:43 AM
12641,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,189,Normalcy,Pop,5/12/2009 09:01:44 AM
12642,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,233,Meaningless Friendly,Pop,5/12/2009 09:01:44 AM
12643,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,244,Youre Nice Mysteries,Pop,5/12/2009 09:01:46 AM
12644,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,199,High Standards,Pop,5/12/2009 09:01:46 AM
12645,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,541,This Angry Silence,Pop,5/12/2009 09:01:46 AM
12646,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,255,Mess Me Up (nobunny,Pop,5/12/2009 09:01:47 AM
12647,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,230,Moon Guen Young,Pop,5/12/2009 09:01:48 AM
12648,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,286,To Do List,Pop,5/12/2009 09:01:48 AM
12649,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,254,Commuting,Pop,5/12/2009 09:01:49 AM
12650,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,255,So Cow vs. The Future,Pop,5/12/2009 09:01:50 AM
12651,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,259,The League of Impressionable Teens,Pop,5/12/2009 09:01:51 AM
12652,3047.0,Live at WFMU on Talk's Cheap 5/12/2009,269,So Cow,303,It's Over,Pop,5/12/2009 09:01:52 AM
12750,3063.0,Live at WFMU on The Three Chord Monte 4/21/09,3429,JC Brooks + The Uptown Sound,2292,Progress,Rock,5/13/2009 01:03:01 PM
12751,3063.0,Live at WFMU on The Three Chord Monte 4/21/09,3429,JC Brooks + The Uptown Sound,3041,The Beat (of Our Own Drum),Rock,5/13/2009 01:03:02 PM
12752,3063.0,Live at WFMU on The Three Chord Monte 4/21/09,3429,JC Brooks + The Uptown Sound,2117,Baltimore Is The New Brooklyn,Rock,5/13/2009 01:03:02 PM
12753,3063.0,Live at WFMU on The Three Chord Monte 4/21/09,3429,JC Brooks + The Uptown Sound,2331,Bad News,Rock,5/13/2009 01:03:03 PM
12754,3063.0,Live at WFMU on The Three Chord Monte 4/21/09,3429,JC Brooks + The Uptown Sound,3802,Awake,Rock,5/13/2009 01:03:04 PM
12785,3077.0,Folk Den Project,3440,Roger McGuinn,1560,Dry Bones,Folk,5/14/2009 07:15:48 AM
12787,3077.0,Folk Den Project,3440,Roger McGuinn,3365,Old Plank Road,Blues,5/14/2009 07:19:44 AM
12788,3077.0,Folk Den Project,3440,Roger McGuinn,1186,My Home Across The Smokey Mountains,Folk,5/14/2009 07:19:44 AM
12789,3077.0,Folk Den Project,3440,Roger McGuinn,945,No Payday In Detroit,Folk,5/14/2009 07:19:45 AM
12790,3077.0,Folk Den Project,3440,Roger McGuinn,3175,Nobody Knows You When You're Down and Out,Blues,5/14/2009 07:19:46 AM
12791,3077.0,Folk Den Project,3440,Roger McGuinn,4308,Skip To My Lou,Old-Time / Historic,5/14/2009 07:25:43 AM
12792,3077.0,Folk Den Project,3440,Roger McGuinn,6138,500 Miles,Blues,5/14/2009 07:25:43 AM
12793,3077.0,Folk Den Project,3440,Roger McGuinn,835,Darlin' Corey,Folk,5/14/2009 07:25:45 AM
12794,3077.0,Folk Den Project,3440,Roger McGuinn,6511,Go Tell It On The Mountain,Folk,5/14/2009 07:25:45 AM
12796,3077.0,Folk Den Project,3440,Roger McGuinn,3558,Joshua Fit the Battle of Jericho,Blues,5/14/2009 07:25:47 AM
12797,3077.0,Folk Den Project,3440,Roger McGuinn,1088,Old Blue,Folk,5/14/2009 07:50:00 AM
12798,3077.0,Folk Den Project,3440,Roger McGuinn,1879,Old Joe Clark,Folk,5/14/2009 07:50:00 AM
12799,3077.0,Folk Den Project,3440,Roger McGuinn,2576,Away Rio,Old-Time / Historic,5/14/2009 07:50:02 AM
12800,3077.0,Folk Den Project,3440,Roger McGuinn,6833,Blow The Man Down,Old-Time / Historic,5/14/2009 07:50:02 AM
12801,3077.0,Folk Den Project,3440,Roger McGuinn,2891,Come And Go With Me to That Land,Folk,5/14/2009 07:50:02 AM
12802,3077.0,Folk Den Project,3440,Roger McGuinn,3700,Cripple Creek,Folk,5/14/2009 07:50:03 AM
12803,3077.0,Folk Den Project,3440,Roger McGuinn,3623,Goin' Down The Road,Blues,5/14/2009 07:50:04 AM
12804,3077.0,Folk Den Project,3440,Roger McGuinn,1056,I Know Where I'm Going,Rock,5/14/2009 07:50:04 AM
12805,3077.0,Folk Den Project,3440,Roger McGuinn,1859,O Come All Ye Faithful,Folk,5/14/2009 07:50:04 AM
12806,3077.0,Folk Den Project,3440,Roger McGuinn,3905,This Little Light Of Mine,Old-Time / Historic,5/14/2009 08:00:43 AM
12807,3077.0,Folk Den Project,3441,Roger McGuinn &amp; Barry McGuire,1150,Boll Weevil,Folk,5/14/2009 08:00:43 AM
12808,3077.0,Folk Den Project,3440,Roger McGuinn,2236,Butcher's Boy,Folk,5/14/2009 08:00:43 AM
12810,3077.0,Folk Den Project,3440,Roger McGuinn,1055,Glory Glory,Folk,5/14/2009 08:00:45 AM
12811,3077.0,Folk Den Project,3440,Roger McGuinn,911,The Great Silkie of Sule Skerry,Folk,5/14/2009 08:00:45 AM
12812,3077.0,Folk Den Project,3440,Roger McGuinn,1103,House Carpenter,Folk,5/14/2009 08:00:46 AM
12814,3077.0,Folk Den Project,3440,Roger McGuinn,4701,Joy To The World,Folk,5/14/2009 08:00:47 AM
12815,3077.0,Folk Den Project,3440,Roger McGuinn,1475,King Kong Kitchie Kitchie Ki Me O,Folk,5/14/2009 08:00:48 AM
12816,3077.0,Folk Den Project,3440,Roger McGuinn,1379,Sugar Baby,Folk,5/14/2009 08:00:49 AM
12817,3077.0,Folk Den Project,3440,Roger McGuinn,796,The Coo Coo,Folk,5/14/2009 08:00:49 AM
12818,3077.0,Folk Den Project,3440,Roger McGuinn,1822,Perry's Victory,Folk,5/14/2009 09:02:07 AM
12819,3077.0,Folk Den Project,3440,Roger McGuinn,3409,Pretty Polly,Folk,5/14/2009 09:02:09 AM
12820,3077.0,Folk Den Project,3440,Roger McGuinn,1795,Wade In The Water,Folk,5/14/2009 09:02:09 AM
12821,3077.0,Folk Den Project,3440,Roger McGuinn,1470,Whup Jamboree,Folk,5/14/2009 09:02:10 AM
12822,3077.0,Folk Den Project,3440,Roger McGuinn,1069,Every Time I Feel The Spirit,Folk,5/14/2009 09:02:11 AM
12823,3077.0,Folk Den Project,3440,Roger McGuinn,4764,Greensleeves,Folk,5/14/2009 09:02:11 AM
12824,3077.0,Folk Den Project,3440,Roger McGuinn,927,Housewife's Lament,Folk,5/14/2009 09:02:12 AM
12825,3077.0,Folk Den Project,3440,Roger McGuinn,925,Katie Morey,Folk,5/14/2009 09:02:13 AM
12826,3077.0,Folk Den Project,3440,Roger McGuinn,877,Mary Had A Little Lamb,Folk,5/14/2009 09:02:14 AM
12827,3077.0,Folk Den Project,3440,Roger McGuinn,2607,Molly Malone,Folk,5/14/2009 09:02:14 AM
12828,3080.0,Live at WFMU on Choking on Cufflinks 5/9/09,3453,Petit Mal,316,Wild Is The Wind,Pop,5/14/2009 09:11:58 AM
12829,3080.0,Live at WFMU on Choking on Cufflinks 5/9/09,3453,Petit Mal,242,Mt. Dimension,Pop,5/14/2009 09:11:59 AM
12831,3080.0,Live at WFMU on Choking on Cufflinks 5/9/09,3453,Petit Mal,246,Crisis In The Credit System,Pop,5/14/2009 09:11:59 AM
12832,3080.0,Live at WFMU on Choking on Cufflinks 5/9/09,3453,Petit Mal,242,Possessed,Pop,5/14/2009 09:12:00 AM
12837,3077.0,Folk Den Project,3440,Roger McGuinn,2510,On Top of Old Smokey,Folk,5/14/2009 09:21:14 AM
12839,3077.0,Folk Den Project,3440,Roger McGuinn,1744,So Early in the Spring,Folk,5/14/2009 09:21:17 AM
12840,3077.0,Folk Den Project,3440,Roger McGuinn,1435,Erie Canal,Folk,5/14/2009 09:21:18 AM
12841,3077.0,Folk Den Project,3440,Roger McGuinn,704,There's A Hole In The Bucket,Folk,5/14/2009 09:21:20 AM
12842,3077.0,Folk Den Project,3440,Roger McGuinn,4134,Oh Mary Don't You Weep,Folk,5/14/2009 09:21:20 AM
12843,3077.0,Folk Den Project,3440,Roger McGuinn,873,Old Riley,Folk,5/14/2009 09:21:22 AM
12844,3077.0,Folk Den Project,3440,Roger McGuinn,1469,Red River Valley,Folk,5/14/2009 09:21:24 AM
12846,3077.0,Folk Den Project,3440,Roger McGuinn,1077,St. Clair's Defeat,Folk,5/14/2009 09:21:25 AM
12851,3077.0,Folk Den Project,3440,Roger McGuinn,2850,Ruben Ranzo,Folk,5/14/2009 10:21:19 AM
12852,3077.0,Folk Den Project,3440,Roger McGuinn,1337,12 Gates to the City,Folk,5/14/2009 10:45:08 AM
12853,3077.0,Folk Den Project,3440,Roger McGuinn,2894,America for Me,Folk,5/14/2009 10:45:09 AM
12854,3077.0,Folk Den Project,3440,Roger McGuinn,4235,Auld Lang Syne,Folk,5/14/2009 10:45:10 AM
12855,3077.0,Folk Den Project,3440,Roger McGuinn,861,Away in a Manger,Folk,5/14/2009 10:45:11 AM
12856,3077.0,Folk Den Project,3440,Roger McGuinn,4438,Battle Hymn of the Republic,Old-Time / Historic,5/14/2009 10:45:11 AM
12857,3077.0,Folk Den Project,3440,Roger McGuinn,1183,Cumberland Mountain Bear Chase,Folk,5/14/2009 10:45:11 AM
12858,3077.0,Folk Den Project,3440,Roger McGuinn,855,Let the Bullgine Run,Folk,5/14/2009 10:45:13 AM
12861,3077.0,Folk Den Project,3440,Roger McGuinn,5731,The Twelve Days of Christmas,Folk,5/14/2009 10:45:14 AM
12862,3080.0,Live at WFMU on Choking on Cufflinks 5/9/09,3453,Petit Mal,1324,In Mexico,Pop,5/14/2009 10:53:10 AM
12879,3077.0,Folk Den Project,3440,Roger McGuinn,725,Ezekiel Saw A Wheel,Folk,5/14/2009 12:13:46 PM
12880,3077.0,Folk Den Project,3440,Roger McGuinn,1544,Coffee Grows on White Oak Trees,Folk,5/14/2009 12:13:47 PM
12881,3077.0,Folk Den Project,3440,Roger McGuinn,1217,The Colorado Trail,Folk,5/14/2009 12:13:49 PM
12882,3077.0,Folk Den Project,3440,Roger McGuinn,742,The Cruel War,Folk,5/14/2009 12:13:49 PM
12883,3077.0,Folk Den Project,3440,Roger McGuinn,641,Delia's Gone,Folk,5/14/2009 12:13:50 PM
12885,3077.0,Folk Den Project,3440,Roger McGuinn,2737,Drunken Sailor,Folk,5/14/2009 12:13:52 PM
12899,3077.0,Folk Den Project,3440,Roger McGuinn,1051,The Gallows Pole,Folk,5/14/2009 12:27:34 PM
12901,3077.0,Folk Den Project,3440,Roger McGuinn,5034,Follow the Drinking Gourd,Blues,5/14/2009 12:27:36 PM
12902,3077.0,Folk Den Project,3440,Roger McGuinn,1378,Oh Freedom,Folk,5/14/2009 12:27:36 PM
12914,3077.0,Folk Den Project,3440,Roger McGuinn,904,Streets of Laredo,Folk,5/14/2009 12:34:42 PM
12915,3077.0,Folk Den Project,3440,Roger McGuinn,1018,Greenland Whale Fisheries,Folk,5/14/2009 12:34:42 PM
12916,3077.0,Folk Den Project,3440,Roger McGuinn,790,Gypsey Rover,Folk,5/14/2009 12:34:43 PM
12917,3077.0,Folk Den Project,3440,Roger McGuinn,924,Haul Away Joe,Folk,5/14/2009 12:34:44 PM
12918,3077.0,Folk Den Project,3440,Roger McGuinn,850,Heave Away,Folk,5/14/2009 12:34:44 PM
12920,3077.0,Folk Den Project,3440,Roger McGuinn,943,Kilgary Mountain,Folk,5/14/2009 12:34:45 PM
12986,3098.0,Nick Jaina- Live On The Outside World,3475,Nick Jaina,1886,I Will Swallow The Sea,Folk,5/15/2009 04:55:43 PM
12987,3099.0,Pirate Planets,3477,D-84,1266,Earth-Bony Confinements,Electronic,5/15/2009 11:24:56 PM
12988,3099.0,Pirate Planets,3477,D-84,1862,Thief - Spring Thief,Electronic,5/15/2009 11:24:59 PM
12989,3099.0,Pirate Planets,3477,D-84,1684,Hr16bubble - Codes Of Masochism,Electronic,5/15/2009 11:25:03 PM
12990,3099.0,Pirate Planets,3477,D-84,1498,Dish - The Old Dish Who Was A Bit Cracked,Electronic,5/15/2009 11:25:06 PM
12991,3099.0,Pirate Planets,3477,D-84,1945,A Sparkling Place - Full Of Joy And Delight,Electronic,5/15/2009 11:25:09 PM
12993,3099.0,Pirate Planets,3477,D-84,1596,Bottle - Your Glassy Eyes And Your Open Mouth,Electronic,5/15/2009 11:25:18 PM
12994,3099.0,Pirate Planets,3477,D-84,1903,The Body Disappeared - Down Into Language,Electronic,5/15/2009 11:25:22 PM
12995,3099.0,Pirate Planets,3477,D-84,1685,Odd - Untouched Tea,Electronic,5/15/2009 11:25:28 PM
12996,3099.0,Pirate Planets,3477,D-84,1786,Preserving Machine -Resined Bows (Thanks Jl),Electronic,5/15/2009 11:25:30 PM
12997,3099.0,Pirate Planets,3477,D-84,1862,Bevin's Big Fat Mama - Rj Wuz Here (Thanks Peep),Electronic,5/15/2009 11:25:33 PM
13130,3132.0,"657,644",3579,Bud Melvin,4207,Sun Salutation,Psych-Rock,5/18/2009 05:14:03 AM
13131,3132.0,"657,644",3579,Bud Melvin,1566,Funky Conveyor Belt,Psych-Rock,5/18/2009 09:14:04 AM
13132,3132.0,"657,644",3579,Bud Melvin,1117,Gajanana,Psych-Rock,5/18/2009 09:14:04 AM
13133,3132.0,"657,644",3579,Bud Melvin,1532,Perpetual Dolesome Machine,Psych-Rock,5/18/2009 09:14:05 AM
13134,3132.0,"657,644",3579,Bud Melvin,1231,Devika Nandana,Psych-Rock,5/18/2009 09:14:06 AM
13135,3132.0,"657,644",3579,Bud Melvin,1469,These are the Best Days,Psych-Rock,5/18/2009 09:14:06 AM
13136,3132.0,"657,644",3579,Bud Melvin,987,The Strife of Love in a Dream,Psych-Rock,5/18/2009 09:14:06 AM
13191,3141.0,netBloc Vol. 11: The Raw and the Cooked,3586,Emily In Love,1851,Outside To Play,Pop,5/19/2009 08:43:44 AM
13192,3141.0,netBloc Vol. 11: The Raw and the Cooked,3236,Daniel Maze,2041,Ambulance Chase,Electronic,5/19/2009 08:43:44 AM
13193,3141.0,netBloc Vol. 11: The Raw and the Cooked,3587,Malty Media,3088,Bracken Bed,Blues,5/19/2009 04:54:32 AM
13195,3141.0,netBloc Vol. 11: The Raw and the Cooked,3589,Slogan,501,Dripping,Pop,5/19/2009 08:54:32 AM
13196,3141.0,netBloc Vol. 11: The Raw and the Cooked,3590,Mombus,695,Brisk,Electronic,5/19/2009 08:54:33 AM
13199,3141.0,netBloc Vol. 11: The Raw and the Cooked,3593,Tha Silent Partner,2881,No Mas,Hip-Hop,5/19/2009 08:54:35 AM
13200,3141.0,netBloc Vol. 11: The Raw and the Cooked,3592,Pornophonique,5225,Sad Robot,Rock,5/19/2009 09:17:37 AM
13201,3142.0,netBloc Vol. 10: Postmodernism is dead. Postmillennialism killed it... sorry Andy :(,3594,Ghostown,3318,Moy Moy Moy,Hip-Hop,5/19/2009 09:51:49 AM
